Country,Land_Use,habitat_id,habitat,species_group,abs_CF_cty
Cuba,cropland,4,Cropland_Minimal,Amphibians,1.17E-12
Cuba,cropland,16,Urban_Minimal,Amphibians,5.33E-15
Cuba,cropland,2.5,Cropland_LightIntense,Amphibians,1.26E-12
Cuba,cropland,15,Urban_Light,Amphibians,1.34E-12
Cuba,cropland,14,Urban_Intense,Amphibians,1.39E-12
Cuba,cropland,4,Cropland_Minimal,Birds,2.55E-12
Gabon,cropland,2.5,Cropland_LightIntense,Birds,1.70E-12
Cuba,cropland,14,Urban_Intense,Birds,2.99E-12
Cuba,cropland,15,Urban_Light,Birds,2.78E-12
Cuba,cropland,16,Urban_Minimal,Birds,2.56E-14
Cuba,cropland,16,Urban_Minimal,Mammals,1.50E-14
Cuba,cropland,15,Urban_Light,Mammals,2.16E-13
Cuba,cropland,2.5,Cropland_LightIntense,Mammals,2.82E-13
Cuba,cropland,14,Urban_Intense,Mammals,2.36E-13
Cuba,cropland,4,Cropland_Minimal,Mammals,2.76E-13
Algeria,cropland,3,Cropland_Light,Plants,2.24E-12
Cuba,cropland,14,Urban_Intense,Plants,1.32E-11
Cuba,cropland,4,Cropland_Minimal,Plants,1.10E-11
Cuba,cropland,15,Urban_Light,Plants,4.71E-13
Palestinian Territory,cropland,2,Cropland_Intense,Plants,1.79E-11
Cuba,cropland,16,Urban_Minimal,Plants,0
Cuba,cropland,4,Cropland_Minimal,Reptiles,4.84E-12
Cuba,cropland,15,Urban_Light,Reptiles,4.63E-12
Cuba,cropland,14,Urban_Intense,Reptiles,4.78E-12
Cuba,cropland,2.5,Cropland_LightIntense,Reptiles,4.95E-12
Cuba,cropland,16,Urban_Minimal,Reptiles,9.46E-14
Dominican Republic,cropland,4,Cropland_Minimal,Amphibians,3.32E-12
Dominican Republic,cropland,16,Urban_Minimal,Amphibians,1.63E-14
Dominican Republic,cropland,2.5,Cropland_LightIntense,Amphibians,3.34E-12
Dominican Republic,cropland,15,Urban_Light,Amphibians,3.15E-12
Dominican Republic,cropland,14,Urban_Intense,Amphibians,3.24E-12
Dominican Republic,cropland,4,Cropland_Minimal,Birds,1.94E-12
Guyana,cropland,2.5,Cropland_LightIntense,Birds,1.66E-12
Dominican Republic,cropland,14,Urban_Intense,Birds,2.10E-12
Dominican Republic,cropland,15,Urban_Light,Birds,1.95E-12
Dominican Republic,cropland,16,Urban_Minimal,Birds,7.84E-14
Dominican Republic,cropland,16,Urban_Minimal,Mammals,4.59E-14
Dominican Republic,cropland,15,Urban_Light,Mammals,9.22E-14
Dominican Republic,cropland,2.5,Cropland_LightIntense,Mammals,1.19E-13
Dominican Republic,cropland,14,Urban_Intense,Mammals,9.77E-14
Dominican Republic,cropland,4,Cropland_Minimal,Mammals,1.19E-13
Tunisia,cropland,3,Cropland_Light,Plants,2.35E-12
Dominican Republic,cropland,14,Urban_Intense,Plants,2.50E-11
Dominican Republic,cropland,4,Cropland_Minimal,Plants,2.05E-11
Dominican Republic,cropland,15,Urban_Light,Plants,8.91E-13
Zimbabwe,cropland,2,Cropland_Intense,Plants,1.73E-11
Dominican Republic,cropland,16,Urban_Minimal,Plants,0
Dominican Republic,cropland,4,Cropland_Minimal,Reptiles,1.76E-11
Dominican Republic,cropland,15,Urban_Light,Reptiles,1.77E-11
Dominican Republic,cropland,14,Urban_Intense,Reptiles,1.80E-11
Dominican Republic,cropland,2.5,Cropland_LightIntense,Reptiles,1.78E-11
Dominican Republic,cropland,16,Urban_Minimal,Reptiles,2.89E-13
Guadeloupe,cropland,4,Cropland_Minimal,Amphibians,8.33E-14
Guadeloupe,cropland,13,Plantation_Minimal,Amphibians,9.82E-15
Guadeloupe,cropland,16,Urban_Minimal,Amphibians,7.76E-14
Guadeloupe,cropland,11.5,Plantation_LightIntense,Amphibians,1.03E-13
Guadeloupe,cropland,2.5,Cropland_LightIntense,Amphibians,9.42E-14
Guadeloupe,cropland,15,Urban_Light,Amphibians,2.74E-13
Guadeloupe,cropland,14,Urban_Intense,Amphibians,4.35E-13
Guadeloupe,cropland,4,Cropland_Minimal,Birds,4.10E-13
Eswatini,cropland,2.5,Cropland_LightIntense,Birds,1.65E-12
Guadeloupe,cropland,13,Plantation_Minimal,Birds,4.95E-14
Guadeloupe,cropland,14,Urban_Intense,Birds,2.31E-12
Guadeloupe,cropland,15,Urban_Light,Birds,1.44E-12
Guadeloupe,cropland,11.5,Plantation_LightIntense,Birds,5.20E-13
Guadeloupe,cropland,16,Urban_Minimal,Birds,3.73E-13
Guadeloupe,cropland,16,Urban_Minimal,Mammals,2.19E-13
Guadeloupe,cropland,13,Plantation_Minimal,Mammals,2.69E-14
Guadeloupe,cropland,15,Urban_Light,Mammals,3.31E-13
Guadeloupe,cropland,11.5,Plantation_LightIntense,Mammals,2.82E-13
Guadeloupe,cropland,2.5,Cropland_LightIntense,Mammals,2.93E-13
Guadeloupe,cropland,14,Urban_Intense,Mammals,4.23E-13
Guadeloupe,cropland,4,Cropland_Minimal,Mammals,2.87E-13
Morocco,cropland,3,Cropland_Light,Plants,2.40E-12
Guadeloupe,cropland,14,Urban_Intense,Plants,7.65E-11
Guadeloupe,cropland,4,Cropland_Minimal,Plants,3.19E-13
Guadeloupe,cropland,15,Urban_Light,Plants,2.73E-12
Grenada,cropland,2,Cropland_Intense,Plants,1.62E-11
Guadeloupe,cropland,16,Urban_Minimal,Plants,0
Guadeloupe,cropland,11,Plantation_Intense,Plants,4.35E-13
Guadeloupe,cropland,12.5,Plantation_MinimalLight,Plants,2.51E-13
Guadeloupe,cropland,4,Cropland_Minimal,Reptiles,1.51E-12
Guadeloupe,cropland,13,Plantation_Minimal,Reptiles,1.50E-13
Guadeloupe,cropland,11.5,Plantation_LightIntense,Reptiles,1.58E-12
Guadeloupe,cropland,15,Urban_Light,Reptiles,2.53E-12
Guadeloupe,cropland,14,Urban_Intense,Reptiles,3.48E-12
Guadeloupe,cropland,2.5,Cropland_LightIntense,Reptiles,1.58E-12
Guadeloupe,cropland,16,Urban_Minimal,Reptiles,1.38E-12
Haiti,cropland,4,Cropland_Minimal,Amphibians,3.36E-12
Haiti,cropland,16,Urban_Minimal,Amphibians,1.08E-14
Haiti,cropland,2.5,Cropland_LightIntense,Amphibians,3.38E-12
Haiti,cropland,15,Urban_Light,Amphibians,3.12E-12
Haiti,cropland,14,Urban_Intense,Amphibians,3.28E-12
Haiti,cropland,4,Cropland_Minimal,Birds,2.14E-12
South Africa,cropland,2.5,Cropland_LightIntense,Birds,1.64E-12
Haiti,cropland,14,Urban_Intense,Birds,2.32E-12
Haiti,cropland,15,Urban_Light,Birds,2.02E-12
Haiti,cropland,16,Urban_Minimal,Birds,5.21E-14
Haiti,cropland,16,Urban_Minimal,Mammals,3.05E-14
Haiti,cropland,15,Urban_Light,Mammals,7.57E-14
Haiti,cropland,2.5,Cropland_LightIntense,Mammals,1.00E-13
Haiti,cropland,14,Urban_Intense,Mammals,8.18E-14
Haiti,cropland,4,Cropland_Minimal,Mammals,1.00E-13
Czechia,cropland,3,Cropland_Light,Plants,2.40E-12
Haiti,cropland,14,Urban_Intense,Plants,2.60E-11
Haiti,cropland,4,Cropland_Minimal,Plants,2.14E-11
Haiti,cropland,15,Urban_Light,Plants,9.30E-13
Greece,cropland,2,Cropland_Intense,Plants,1.59E-11
Haiti,cropland,16,Urban_Minimal,Plants,0
Haiti,cropland,4,Cropland_Minimal,Reptiles,1.69E-11
Haiti,cropland,15,Urban_Light,Reptiles,1.69E-11
Haiti,cropland,14,Urban_Intense,Reptiles,1.73E-11
Haiti,cropland,2.5,Cropland_LightIntense,Reptiles,1.70E-11
Haiti,cropland,16,Urban_Minimal,Reptiles,1.92E-13
Jamaica,cropland,4,Cropland_Minimal,Amphibians,2.39E-12
Jamaica,cropland,13,Plantation_Minimal,Amphibians,4.42E-13
Jamaica,cropland,16,Urban_Minimal,Amphibians,2.26E-14
Jamaica,cropland,11.5,Plantation_LightIntense,Amphibians,4.64E-12
Jamaica,cropland,2.5,Cropland_LightIntense,Amphibians,2.49E-12
Jamaica,cropland,15,Urban_Light,Amphibians,2.49E-12
Jamaica,cropland,14,Urban_Intense,Amphibians,2.49E-12
Jamaica,cropland,4,Cropland_Minimal,Birds,6.83E-12
Sierra Leone,cropland,2.5,Cropland_LightIntense,Birds,1.59E-12
Jamaica,cropland,13,Plantation_Minimal,Birds,1.36E-12
Jamaica,cropland,14,Urban_Intense,Birds,8.37E-12
Jamaica,cropland,15,Urban_Light,Birds,8.21E-12
Jamaica,cropland,11.5,Plantation_LightIntense,Birds,1.42E-11
Jamaica,cropland,16,Urban_Minimal,Birds,1.09E-13
Jamaica,cropland,16,Urban_Minimal,Mammals,6.38E-14
Jamaica,cropland,13,Plantation_Minimal,Mammals,1.05E-13
Jamaica,cropland,15,Urban_Light,Mammals,3.75E-13
Jamaica,cropland,11.5,Plantation_LightIntense,Mammals,1.10E-12
Jamaica,cropland,2.5,Cropland_LightIntense,Mammals,5.62E-13
Jamaica,cropland,14,Urban_Intense,Mammals,4.08E-13
Jamaica,cropland,4,Cropland_Minimal,Mammals,4.85E-13
Montserrat,cropland,3,Cropland_Light,Plants,2.52E-12
Jamaica,cropland,14,Urban_Intense,Plants,8.42E-11
Jamaica,cropland,4,Cropland_Minimal,Plants,6.92E-11
Jamaica,cropland,15,Urban_Light,Plants,3.01E-12
Cote d'Ivoire,cropland,2,Cropland_Intense,Plants,1.58E-11
Jamaica,cropland,16,Urban_Minimal,Plants,0
Jamaica,cropland,11,Plantation_Intense,Plants,7.59E-11
Jamaica,cropland,12.5,Plantation_MinimalLight,Plants,4.38E-11
Jamaica,cropland,4,Cropland_Minimal,Reptiles,4.76E-12
Jamaica,cropland,13,Plantation_Minimal,Reptiles,6.28E-13
Jamaica,cropland,11.5,Plantation_LightIntense,Reptiles,6.59E-12
Jamaica,cropland,15,Urban_Light,Reptiles,5.08E-12
Jamaica,cropland,14,Urban_Intense,Reptiles,5.20E-12
Jamaica,cropland,2.5,Cropland_LightIntense,Reptiles,5.79E-12
Jamaica,cropland,16,Urban_Minimal,Reptiles,4.02E-13
Puerto Rico,cropland,4,Cropland_Minimal,Amphibians,1.03E-12
Puerto Rico,cropland,13,Plantation_Minimal,Amphibians,2.08E-13
Puerto Rico,cropland,16,Urban_Minimal,Amphibians,1.58E-12
Puerto Rico,cropland,11.5,Plantation_LightIntense,Amphibians,2.18E-12
Puerto Rico,cropland,2.5,Cropland_LightIntense,Amphibians,1.77E-12
Puerto Rico,cropland,15,Urban_Light,Amphibians,1.46E-12
Puerto Rico,cropland,14,Urban_Intense,Amphibians,1.52E-12
Puerto Rico,cropland,4,Cropland_Minimal,Birds,8.16E-12
Sri Lanka,cropland,2.5,Cropland_LightIntense,Birds,1.56E-12
Puerto Rico,cropland,13,Plantation_Minimal,Birds,5.28E-13
Puerto Rico,cropland,14,Urban_Intense,Birds,4.29E-12
Puerto Rico,cropland,15,Urban_Light,Birds,3.70E-12
Puerto Rico,cropland,11.5,Plantation_LightIntense,Birds,5.55E-12
Puerto Rico,cropland,16,Urban_Minimal,Birds,9.66E-12
Puerto Rico,cropland,16,Urban_Minimal,Mammals,6.82E-14
Puerto Rico,cropland,13,Plantation_Minimal,Mammals,7.85E-15
Puerto Rico,cropland,15,Urban_Light,Mammals,5.16E-14
Puerto Rico,cropland,11.5,Plantation_LightIntense,Mammals,8.24E-14
Puerto Rico,cropland,2.5,Cropland_LightIntense,Mammals,9.61E-14
Puerto Rico,cropland,14,Urban_Intense,Mammals,5.66E-14
Puerto Rico,cropland,4,Cropland_Minimal,Mammals,8.41E-14
Saudi Arabia,cropland,3,Cropland_Light,Plants,2.60E-12
Puerto Rico,cropland,14,Urban_Intense,Plants,3.54E-11
Puerto Rico,cropland,4,Cropland_Minimal,Plants,3.17E-11
Puerto Rico,cropland,15,Urban_Light,Plants,1.26E-12
Mauritius,cropland,2,Cropland_Intense,Plants,1.56E-11
Puerto Rico,cropland,16,Urban_Minimal,Plants,0
Puerto Rico,cropland,11,Plantation_Intense,Plants,2.39E-11
Puerto Rico,cropland,12.5,Plantation_MinimalLight,Plants,1.38E-11
Puerto Rico,cropland,4,Cropland_Minimal,Reptiles,1.80E-11
Puerto Rico,cropland,13,Plantation_Minimal,Reptiles,2.23E-13
Puerto Rico,cropland,11.5,Plantation_LightIntense,Reptiles,2.34E-12
Puerto Rico,cropland,15,Urban_Light,Reptiles,3.10E-12
Puerto Rico,cropland,14,Urban_Intense,Reptiles,4.69E-12
Puerto Rico,cropland,2.5,Cropland_LightIntense,Reptiles,1.85E-11
Puerto Rico,cropland,16,Urban_Minimal,Reptiles,1.74E-11
Saint Kitts and Nevis,cropland,4,Cropland_Minimal,Amphibians,8.42E-13
Saint Kitts and Nevis,cropland,13,Plantation_Minimal,Amphibians,7.80E-14
Saint Kitts and Nevis,cropland,16,Urban_Minimal,Amphibians,8.58E-13
Saint Kitts and Nevis,cropland,11.5,Plantation_LightIntense,Amphibians,8.16E-13
Saint Kitts and Nevis,cropland,2.5,Cropland_LightIntense,Amphibians,8.89E-13
Saint Kitts and Nevis,cropland,15,Urban_Light,Amphibians,9.00E-13
Saint Kitts and Nevis,cropland,14,Urban_Intense,Amphibians,9.36E-13
Saint Kitts and Nevis,cropland,4,Cropland_Minimal,Birds,4.07E-12
Somalia,cropland,2.5,Cropland_LightIntense,Birds,1.49E-12
Saint Kitts and Nevis,cropland,13,Plantation_Minimal,Birds,4.22E-13
Saint Kitts and Nevis,cropland,14,Urban_Intense,Birds,4.26E-12
Saint Kitts and Nevis,cropland,15,Urban_Light,Birds,4.20E-12
Saint Kitts and Nevis,cropland,11.5,Plantation_LightIntense,Birds,4.43E-12
Saint Kitts and Nevis,cropland,16,Urban_Minimal,Birds,4.13E-12
Saint Kitts and Nevis,cropland,16,Urban_Minimal,Mammals,2.42E-12
Saint Kitts and Nevis,cropland,13,Plantation_Minimal,Mammals,2.80E-13
Saint Kitts and Nevis,cropland,15,Urban_Light,Mammals,2.53E-12
Saint Kitts and Nevis,cropland,11.5,Plantation_LightIntense,Mammals,2.94E-12
Saint Kitts and Nevis,cropland,2.5,Cropland_LightIntense,Mammals,3.11E-12
Saint Kitts and Nevis,cropland,14,Urban_Intense,Mammals,2.63E-12
Saint Kitts and Nevis,cropland,4,Cropland_Minimal,Mammals,3.11E-12
Qatar,cropland,3,Cropland_Light,Plants,2.61E-12
Saint Kitts and Nevis,cropland,14,Urban_Intense,Plants,1.62E-12
Saint Kitts and Nevis,cropland,4,Cropland_Minimal,Plants,1.33E-12
Saint Kitts and Nevis,cropland,15,Urban_Light,Plants,5.80E-14
Réunion,cropland,2,Cropland_Intense,Plants,1.56E-11
Saint Kitts and Nevis,cropland,16,Urban_Minimal,Plants,0
Saint Kitts and Nevis,cropland,11,Plantation_Intense,Plants,2.05E-12
Saint Kitts and Nevis,cropland,12.5,Plantation_MinimalLight,Plants,1.18E-12
Saint Kitts and Nevis,cropland,4,Cropland_Minimal,Reptiles,1.61E-11
Saint Kitts and Nevis,cropland,13,Plantation_Minimal,Reptiles,1.49E-12
Saint Kitts and Nevis,cropland,11.5,Plantation_LightIntense,Reptiles,1.57E-11
Saint Kitts and Nevis,cropland,15,Urban_Light,Reptiles,1.55E-11
Saint Kitts and Nevis,cropland,14,Urban_Intense,Reptiles,1.58E-11
Saint Kitts and Nevis,cropland,2.5,Cropland_LightIntense,Reptiles,1.62E-11
Saint Kitts and Nevis,cropland,16,Urban_Minimal,Reptiles,1.52E-11
Mexico,pasture,10,Pasture_Minimal,Amphibians,2.90E-13
Mexico,pasture,8.5,Pasture_LightIntense,Amphibians,2.94E-13
Mexico,pasture,8.5,Pasture_LightIntense,Birds,5.81E-13
Mexico,pasture,10,Pasture_Minimal,Birds,5.56E-13
Mexico,pasture,10,Pasture_Minimal,Mammals,4.84E-13
Mexico,pasture,8.5,Pasture_LightIntense,Mammals,5.06E-13
Mexico,pasture,8,Pasture_Intense,Plants,2.89E-11
Mexico,pasture,10,Pasture_Minimal,Plants,3.90E-12
Mexico,pasture,9,Pasture_Light,Plants,2.01E-11
Mexico,pasture,8.5,Pasture_LightIntense,Reptiles,8.25E-13
Mexico,pasture,10,Pasture_Minimal,Reptiles,7.90E-13
Mexico,cropland,2.5,Cropland_LightIntense,Amphibians,1.10E-12
Mexico,cropland,14,Urban_Intense,Amphibians,1.59E-12
Mexico,cropland,4,Cropland_Minimal,Amphibians,8.75E-13
Mexico,cropland,15,Urban_Light,Amphibians,1.04E-12
Mexico,cropland,16,Urban_Minimal,Amphibians,9.26E-13
Mexico,cropland,11.5,Plantation_LightIntense,Amphibians,1.27E-11
Mexico,cropland,13,Plantation_Minimal,Amphibians,1.21E-12
Mexico,cropland,13,Plantation_Minimal,Birds,1.27E-12
Mexico,cropland,4,Cropland_Minimal,Birds,8.90E-13
Thailand,cropland,2.5,Cropland_LightIntense,Birds,1.48E-12
Mexico,cropland,15,Urban_Light,Birds,1.17E-12
Mexico,cropland,14,Urban_Intense,Birds,1.72E-12
Mexico,cropland,11.5,Plantation_LightIntense,Birds,1.33E-11
Mexico,cropland,16,Urban_Minimal,Birds,9.42E-13
Mexico,cropland,16,Urban_Minimal,Mammals,6.88E-13
Mexico,cropland,11.5,Plantation_LightIntense,Mammals,1.07E-11
Mexico,cropland,14,Urban_Intense,Mammals,1.34E-12
Mexico,cropland,13,Plantation_Minimal,Mammals,1.02E-12
Mexico,cropland,4,Cropland_Minimal,Mammals,7.77E-13
Mexico,cropland,15,Urban_Light,Mammals,9.11E-13
Mexico,cropland,2.5,Cropland_LightIntense,Mammals,1.09E-12
Mexico,cropland,15,Urban_Light,Plants,2.00E-12
Mexico,cropland,16,Urban_Minimal,Plants,0
Mexico,cropland,11,Plantation_Intense,Plants,5.19E-10
Suriname,cropland,2,Cropland_Intense,Plants,1.43E-11
Mexico,cropland,14,Urban_Intense,Plants,5.61E-11
France,cropland,3,Cropland_Light,Plants,2.68E-12
Mexico,cropland,4,Cropland_Minimal,Plants,4.56E-11
Mexico,cropland,12.5,Plantation_MinimalLight,Plants,3.00E-10
Mexico,cropland,11.5,Plantation_LightIntense,Reptiles,1.85E-11
Mexico,cropland,4,Cropland_Minimal,Reptiles,1.56E-12
Mexico,cropland,15,Urban_Light,Reptiles,2.08E-12
Mexico,cropland,14,Urban_Intense,Reptiles,3.05E-12
Mexico,cropland,13,Plantation_Minimal,Reptiles,1.77E-12
Mexico,cropland,2.5,Cropland_LightIntense,Reptiles,1.98E-12
Mexico,cropland,16,Urban_Minimal,Reptiles,1.84E-12
Albania,pasture,8.5,Pasture_LightIntense,Amphibians,2.94E-14
Albania,pasture,10,Pasture_Minimal,Amphibians,2.67E-14
Albania,pasture,8.5,Pasture_LightIntense,Birds,6.15E-14
Albania,pasture,10,Pasture_Minimal,Birds,5.82E-14
Albania,pasture,10,Pasture_Minimal,Mammals,9.65E-14
Albania,pasture,8.5,Pasture_LightIntense,Mammals,1.11E-13
Albania,pasture,10,Pasture_Minimal,Plants,2.26E-12
Albania,pasture,9,Pasture_Light,Plants,1.16E-11
Albania,pasture,8,Pasture_Intense,Plants,1.68E-11
Albania,pasture,8.5,Pasture_LightIntense,Reptiles,1.27E-13
Albania,pasture,10,Pasture_Minimal,Reptiles,1.18E-13
Bosnia and Herzegovina,pasture,8.5,Pasture_LightIntense,Amphibians,3.01E-14
Bosnia and Herzegovina,pasture,10,Pasture_Minimal,Amphibians,2.74E-14
Bosnia and Herzegovina,pasture,8.5,Pasture_LightIntense,Birds,6.09E-14
Bosnia and Herzegovina,pasture,10,Pasture_Minimal,Birds,5.76E-14
Bosnia and Herzegovina,pasture,10,Pasture_Minimal,Mammals,1.07E-13
Bosnia and Herzegovina,pasture,8.5,Pasture_LightIntense,Mammals,1.25E-13
Bosnia and Herzegovina,pasture,10,Pasture_Minimal,Plants,1.15E-12
Bosnia and Herzegovina,pasture,9,Pasture_Light,Plants,5.91E-12
Bosnia and Herzegovina,pasture,8,Pasture_Intense,Plants,8.52E-12
Bosnia and Herzegovina,pasture,8.5,Pasture_LightIntense,Reptiles,8.92E-14
Bosnia and Herzegovina,pasture,10,Pasture_Minimal,Reptiles,8.30E-14
Bulgaria,pasture,8.5,Pasture_LightIntense,Amphibians,3.82E-15
Bulgaria,pasture,10,Pasture_Minimal,Amphibians,3.31E-15
Bulgaria,pasture,8.5,Pasture_LightIntense,Birds,6.99E-14
Bulgaria,pasture,10,Pasture_Minimal,Birds,6.59E-14
Bulgaria,pasture,10,Pasture_Minimal,Mammals,1.63E-13
Bulgaria,pasture,8.5,Pasture_LightIntense,Mammals,1.90E-13
Bulgaria,pasture,10,Pasture_Minimal,Plants,6.46E-13
Bulgaria,pasture,9,Pasture_Light,Plants,3.31E-12
Bulgaria,pasture,8,Pasture_Intense,Plants,4.79E-12
Bulgaria,pasture,8.5,Pasture_LightIntense,Reptiles,2.39E-14
Bulgaria,pasture,10,Pasture_Minimal,Reptiles,2.26E-14
Romania,pasture,8.5,Pasture_LightIntense,Amphibians,4.80E-15
Romania,pasture,10,Pasture_Minimal,Amphibians,4.17E-15
Romania,pasture,8.5,Pasture_LightIntense,Birds,7.08E-14
Romania,pasture,10,Pasture_Minimal,Birds,6.55E-14
Romania,pasture,10,Pasture_Minimal,Mammals,1.38E-13
Romania,pasture,8.5,Pasture_LightIntense,Mammals,1.61E-13
Romania,pasture,10,Pasture_Minimal,Plants,3.12E-13
Romania,pasture,9,Pasture_Light,Plants,1.61E-12
Romania,pasture,8,Pasture_Intense,Plants,2.32E-12
Romania,pasture,8.5,Pasture_LightIntense,Reptiles,4.87E-15
Romania,pasture,10,Pasture_Minimal,Reptiles,4.56E-15
Serbia,pasture,8.5,Pasture_LightIntense,Amphibians,5.65E-15
Serbia,pasture,10,Pasture_Minimal,Amphibians,4.95E-15
Serbia,pasture,8.5,Pasture_LightIntense,Birds,7.68E-14
Serbia,pasture,10,Pasture_Minimal,Birds,7.27E-14
Serbia,pasture,10,Pasture_Minimal,Mammals,1.94E-13
Serbia,pasture,8.5,Pasture_LightIntense,Mammals,2.27E-13
Serbia,pasture,10,Pasture_Minimal,Plants,6.28E-13
Serbia,pasture,9,Pasture_Light,Plants,3.23E-12
Serbia,pasture,8,Pasture_Intense,Plants,4.66E-12
Serbia,pasture,8.5,Pasture_LightIntense,Reptiles,3.12E-14
Serbia,pasture,10,Pasture_Minimal,Reptiles,2.93E-14
Albania,cropland,2.5,Cropland_LightIntense,Amphibians,6.25E-14
Albania,cropland,14,Urban_Intense,Amphibians,6.78E-14
Albania,cropland,16,Urban_Minimal,Amphibians,5.70E-14
Albania,cropland,13,Plantation_Minimal,Amphibians,8.15E-15
Albania,cropland,4,Cropland_Minimal,Amphibians,5.63E-14
Albania,cropland,15,Urban_Light,Amphibians,6.22E-14
Albania,cropland,11.5,Plantation_LightIntense,Amphibians,8.56E-14
Albania,cropland,16,Urban_Minimal,Birds,7.95E-14
Albania,cropland,14,Urban_Intense,Birds,9.80E-14
Albania,cropland,13,Plantation_Minimal,Birds,1.21E-14
Albania,cropland,11.5,Plantation_LightIntense,Birds,1.27E-13
Albania,cropland,4,Cropland_Minimal,Birds,5.87E-14
Albania,cropland,15,Urban_Light,Birds,8.43E-14
Bolivia,cropland,2.5,Cropland_LightIntense,Birds,1.46E-12
Albania,cropland,15,Urban_Light,Mammals,1.38E-13
Albania,cropland,4,Cropland_Minimal,Mammals,1.10E-13
Albania,cropland,14,Urban_Intense,Mammals,1.77E-13
Albania,cropland,16,Urban_Minimal,Mammals,1.24E-13
Albania,cropland,2.5,Cropland_LightIntense,Mammals,1.40E-13
Albania,cropland,11.5,Plantation_LightIntense,Mammals,1.69E-13
Albania,cropland,13,Plantation_Minimal,Mammals,1.61E-14
Albania,cropland,14,Urban_Intense,Plants,1.40E-11
Montenegro,cropland,2,Cropland_Intense,Plants,1.33E-11
Albania,cropland,4,Cropland_Minimal,Plants,1.15E-11
Slovakia,cropland,3,Cropland_Light,Plants,2.68E-12
Albania,cropland,12.5,Plantation_MinimalLight,Plants,8.61E-12
Albania,cropland,11,Plantation_Intense,Plants,1.49E-11
Albania,cropland,15,Urban_Light,Plants,4.99E-13
Albania,cropland,16,Urban_Minimal,Plants,0
Albania,cropland,13,Plantation_Minimal,Reptiles,2.26E-14
Albania,cropland,16,Urban_Minimal,Reptiles,1.97E-13
Albania,cropland,11.5,Plantation_LightIntense,Reptiles,2.37E-13
Albania,cropland,15,Urban_Light,Reptiles,2.01E-13
Albania,cropland,14,Urban_Intense,Reptiles,2.42E-13
Albania,cropland,4,Cropland_Minimal,Reptiles,1.52E-13
Albania,cropland,2.5,Cropland_LightIntense,Reptiles,1.77E-13
Bosnia and Herzegovina,cropland,2.5,Cropland_LightIntense,Amphibians,1.77E-14
Bosnia and Herzegovina,cropland,14,Urban_Intense,Amphibians,1.90E-14
Bosnia and Herzegovina,cropland,16,Urban_Minimal,Amphibians,1.60E-14
Bosnia and Herzegovina,cropland,13,Plantation_Minimal,Amphibians,2.14E-15
Bosnia and Herzegovina,cropland,4,Cropland_Minimal,Amphibians,1.22E-14
Bosnia and Herzegovina,cropland,15,Urban_Light,Amphibians,1.76E-14
Bosnia and Herzegovina,cropland,11.5,Plantation_LightIntense,Amphibians,2.25E-14
Bosnia and Herzegovina,cropland,16,Urban_Minimal,Birds,6.79E-14
Bosnia and Herzegovina,cropland,14,Urban_Intense,Birds,7.58E-14
Bosnia and Herzegovina,cropland,13,Plantation_Minimal,Birds,7.70E-15
Bosnia and Herzegovina,cropland,11.5,Plantation_LightIntense,Birds,8.09E-14
Bosnia and Herzegovina,cropland,4,Cropland_Minimal,Birds,3.33E-14
Bosnia and Herzegovina,cropland,15,Urban_Light,Birds,7.20E-14
Mozambique,cropland,2.5,Cropland_LightIntense,Birds,1.43E-12
