STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2020,,0.11,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2021,,0.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2022,,0.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2023,,0.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2024,,0.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2017,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2018,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2019,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2020,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2021,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2022,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2023,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2024,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2017,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2018,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2019,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2020,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2021,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2022,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2023,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2024,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2017,,7.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2018,,7.23,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2019,,7.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2020,,7.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2021,,7.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2022,,6.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2023,,7.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2024,,8.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2017,,0.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2018,,0.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2019,,0.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2020,,0.41,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2021,,0.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2022,,0.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2023,,0.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2024,,0.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2017,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2018,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2019,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2020,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2024,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2017,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2018,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2024,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2017,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2020,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2024,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2017,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2020,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2024,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2017,,1.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2018,,1.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2019,,0.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2020,,0.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2021,,0.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2022,,1.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2023,,1.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2024,,1.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2017,,0.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2018,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2019,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2020,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2021,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2022,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100S,Tomatoes - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2023,,0.04,,,,,
